"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2010","1000","lev","2008","Western calendar year","2628300000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","2425776000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2010","1000","lev","2008","Western calendar year","51224100000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","47541883000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2010","1000","lev","2008","Western calendar year","1821262000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","1821262000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2010","1000","lev","2008","Western calendar year","26512000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","25115000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2010","1000","lev","2008","Western calendar year","5372946000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","5372946000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2010","1000","lev","2008","Western calendar year","54409000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","51542000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2010","1000","lev","2008","Western calendar year","47414200000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","43990199000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2010","1000","lev","2008","Western calendar year","52949000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","50159000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2010","1000","lev","2008","Western calendar year","5889000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","842000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2010","1000","lev","2008","Western calendar year","147432000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","144398000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2010","1000","lev","2008","Western calendar year","293600000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","272056000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2010","1000","lev","2008","Western calendar year","66916000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","65008000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2010","1000","lev","2008","Western calendar year","2376300000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","2728145000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2010","1000","lev","2008","Western calendar year","350600000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","301588000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2010","1000","lev","2008","Western calendar year","2758800000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","2042773000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2010","1000","lev","2008","Western calendar year","457300000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","517748000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2010","1000","lev","2008","Western calendar year","6126400000","2"
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","5655262000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2010","1000","lev","2008","Western calendar year","53834200000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2010","300","lev (re-denom. 1:1000)","1993","Western calendar year","49917517000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2009","1000","lev","2008","Western calendar year","9114800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","8310876000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2009","1000","lev","2008","Western calendar year","3502000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","3275305000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2009","1000","lev","2008","Western calendar year","1552800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","1513797000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2009","1000","lev","2008","Western calendar year","9333200000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","7862952000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2009","1000","lev","2008","Western calendar year","3032500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","3391741000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2009","1000","lev","2008","Western calendar year","2015500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","1964949000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2009","1000","lev","2008","Western calendar year","7930900000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","7723623000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2009","1000","lev","2008","Western calendar year","2674400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2607311000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2009","1000","lev","2008","Western calendar year","3556200000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","3467002000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2009","1000","lev","2008","Western calendar year","368000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","368004000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2009","1000","lev","2008","Western calendar year","2806900000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2736499000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2009","1000","lev","2008","Western calendar year","2615700000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2502152000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2009","1000","lev","2008","Western calendar year","48503000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","45724211000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2009","1000","lev","2008","Western calendar year","2461791000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2461791000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2009","1000","lev","2008","Western calendar year","21045000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","19315000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2009","1000","lev","2008","Western calendar year","5243893000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","5243893000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2009","1000","lev","2008","Western calendar year","48566000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","44573000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2009","1000","lev","2008","Western calendar year","45720900000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","42942109000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2009","1000","lev","2008","Western calendar year","43225000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","39671000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2009","1000","lev","2008","Western calendar year","5968000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","888000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2009","1000","lev","2008","Western calendar year","113329000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","108601000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2009","1000","lev","2008","Western calendar year","232500000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","213048000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2009","1000","lev","2008","Western calendar year","68039000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","59170000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2009","1000","lev","2008","Western calendar year","2438200000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2212190000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2009","1000","lev","2008","Western calendar year","486400000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","287009000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2009","1000","lev","2008","Western calendar year","2721000000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","2282990000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2009","1000","lev","2008","Western calendar year","515600000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","267041000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2009","1000","lev","2008","Western calendar year","5943000000","2"
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","5108400000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2009","1000","lev","2008","Western calendar year","51896400000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2009","300","lev (re-denom. 1:1000)","1993","Western calendar year","48263557000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2008","1000","lev","2008","Western calendar year","10197400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","9584578000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","9565330000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2008","1000","lev","2008","Western calendar year","3496400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","3341680000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","1951998000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2008","1000","lev","2008","Western calendar year","1641400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","1635296000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","1465017000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2008","1000","lev","2008","Western calendar year","8703900000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","7469183000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Housing, water, electricity, gas and other fuels","04","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","7996622000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2008","1000","lev","2008","Western calendar year","3252200000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","3653731000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Furnishings, household equipment and routine maintenance of the house","05","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2018945000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2008","1000","lev","2008","Western calendar year","2049100000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2041486000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Health","06","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","1971421000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2008","1000","lev","2008","Western calendar year","7917400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","7881529000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Transport","07","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","8813597000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2008","1000","lev","2008","Western calendar year","2694800000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2684710000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Communication","08","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2351419000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2008","1000","lev","2008","Western calendar year","3971000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","3956194000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Recreation and culture","09","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2780134000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2008","1000","lev","2008","Western calendar year","386100000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","386106000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Education","10","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","354652000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2008","1000","lev","2008","Western calendar year","2800000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2789536000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Restaurants and hotels","11","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","5516118000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2008","1000","lev","2008","Western calendar year","2976400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2898325000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Miscellaneous goods and services","12","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2249658000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2008","1000","lev","2008","Western calendar year","50086100000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","48322354000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure in domestic market","P.31","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","47034911000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2008","1000","lev","2008","Western calendar year","3064034000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","3064034000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Plus: Direct purchases abroad by residents","","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","3140193000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2008","1000","lev","2008","Western calendar year","20526000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","20657000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Health","13.2","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","20532000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2008","1000","lev","2008","Western calendar year","5620703000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","5620703000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Less: Direct purchases in domestic market by non-residents","","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","4974403000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2008","1000","lev","2008","Western calendar year","45514000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","48593000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Recreation and culture","13.3","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","37531000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2008","1000","lev","2008","Western calendar year","47529400000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","45765681000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Equals: Household final consumption expenditure","P.31","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","45200701000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2008","1000","lev","2008","Western calendar year","45112000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","45399000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Education","13.4","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","69704000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2008","1000","lev","2008","Western calendar year","6348000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","892000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Social protection","13.5","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2189000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2008","1000","lev","2008","Western calendar year","113515000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","116944000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Other services","13.6","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","153929000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2008","1000","lev","2008","Western calendar year","227000000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","232485000",""
"Bulgaria","3.2","Individual consumption expenditure of non-profit institutions serving households (NPISHs)","Equals: NPISHs final consumption expenditure","P.31/13","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","283885000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2008","1000","lev","2008","Western calendar year","74616000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","62241000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Housing","14.1","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","62241000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2008","1000","lev","2008","Western calendar year","1876700000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2278770000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Health","14.2","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2268327000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2008","1000","lev","2008","Western calendar year","383100000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","317941000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Recreation and culture","14.3","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","242891000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2008","1000","lev","2008","Western calendar year","2047300000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","2344930000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Education","14.4","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","2282358000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2008","1000","lev","2008","Western calendar year","441400000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","274784000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Social protection","14.5","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","200400000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2008","1000","lev","2008","Western calendar year","6161300000","2"
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","5278660000",""
"Bulgaria","3.2","Individual consumption expenditure of general government","Equals: Individual consumption expenditure of general government","P.31/14","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","5056217000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2008","1000","lev","2008","Western calendar year","53917700000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2008","300","lev (re-denom. 1:1000)","1993","Western calendar year","51276826000",""
"Bulgaria","3.2","","Equals: Total actual individual consumption","P.41","2008","200","lev (re-denom. 1:1000)","1993","Western calendar year","50540803000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2007","1000","lev","2008","Western calendar year","9731000000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","8442707000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Food and non-alcoholic beverages","01","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","8415167000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2007","1000","lev","2008","Western calendar year","3230500000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2007","300","lev (re-denom. 1:1000)","1993","Western calendar year","3063320000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Alcoholic beverages, tobacco and narcotics","02","2007","200","lev (re-denom. 1:1000)","1993","Western calendar year","1751908000",""
"Bulgaria","3.2","Individual consumption expenditure of households","Clothing and footwear","03","2007","1000","lev","2008","Western calendar year","1511500000",""
